amount,amount_deviation,new_payee,transaction_velocity,unusual_hour,location_change,new_device,suspicious
4990.33,0.1389,0,1,0,0,0,0
2298.96,-0.1677,0,3,1,0,0,0
808.59,0.058,0,2,0,0,0,0
3853.63,-0.1534,0,0,0,0,0,0
4748.07,1.2063,0,0,0,0,0,0
1812.96,-0.1783,0,1,0,0,0,0
2104.93,0.3037,0,0,0,0,0,0
906.65,-0.4453,0,0,0,0,0,0
1179.3,0.1449,0,3,0,0,0,0
1450.36,-0.0893,1,1,0,0,0,0
7420.08,1.8296,0,0,1,0,0,1
2434.49,1.5159,0,0,0,1,0,0
471.04,-0.0628,0,0,0,0,0,0
10679.61,1.5987,0,2,0,0,0,0
1816.6,-0.0027,0,7,0,0,0,0
659.93,-0.5545,0,1,0,0,0,0
10364.38,1.9895,0,1,0,0,0,0
2955.0,0.1262,0,1,0,0,0,0
11352.53,1.6337,0,2,0,0,0,0
2302.24,-0.1839,0,1,0,0,0,0
5491.25,0.173,0,0,0,0,0,0
5403.01,0.1131,0,5,0,0,0,0
18076.01,3.18,0,3,0,0,0,0
1193.26,0.8748,0,4,1,0,0,1
2922.65,-0.341,0,0,0,0,0,0
7455.87,1.4901,0,1,0,0,0,0
3084.54,0.2414,0,3,0,0,0,0
3404.45,-0.0155,0,1,0,0,0,0
2551.94,-0.1571,0,0,0,0,0,0
2201.84,-0.1348,0,0,0,0,0,0
3702.03,0.1111,0,2,0,0,0,0
604.39,0.1233,0,0,1,0,0,0
2629.61,-0.0625,1,0,0,0,0,0
3231.6,-0.1188,0,4,1,0,0,0
2004.7,-0.285,0,0,0,0,0,0
3580.9,1.5997,1,0,0,0,1,0
851.64,0.1135,0,0,0,0,0,0
10333.82,1.251,0,0,0,1,0,0
3811.43,0.6322,1,0,0,0,0,0
6737.71,0.7198,0,0,0,0,0,0
3473.38,0.3743,0,2,1,0,0,0
969.92,0.0173,0,0,0,0,0,0
2435.81,1.6183,0,4,0,1,0,0
1262.27,0.327,0,1,0,0,0,0
5647.44,0.1605,0,4,1,0,0,0
5441.38,1.9165,0,0,0,1,0,0
1455.91,1.4177,0,2,0,0,0,0
910.12,-0.5404,0,1,0,0,0,0
8540.93,3.62,0,3,0,0,1,0
3265.1,-0.0923,1,0,0,0,0,0
2479.63,-0.3343,0,1,0,0,0,0
1419.56,0.6307,0,2,0,0,0,0
3976.17,0.4724,0,1,0,0,0,0
5677.39,0.1682,0,0,0,0,1,0
3926.46,0.202,0,0,0,0,0,0
995.86,-0.0459,0,1,0,0,0,0
1367.09,1.5577,0,4,0,0,0,0
13905.63,1.8872,0,1,0,0,0,0
5891.59,0.1901,1,0,0,0,0,0
3354.13,-0.3014,0,0,1,0,0,0
17043.72,3.2778,0,0,0,0,0,0
2210.83,1.5562,0,3,0,0,0,0
3548.03,0.3627,0,2,1,0,0,1
5993.66,3.2034,0,0,0,0,0,0
5727.87,1.1131,0,0,0,0,0,0
4018.96,1.3671,0,0,0,0,0,0
2651.51,0.364,0,0,0,0,0,0
1831.6,-0.0862,1,4,0,0,0,0
8960.95,1.5178,0,0,0,0,0,0
4314.17,0.4023,0,0,0,0,0,0
3425.02,-0.0975,0,0,0,0,0,0
2841.75,0.7728,0,5,0,0,1,0
2335.22,-0.1828,1,3,0,0,0,0
3322.0,-0.0655,0,1,0,0,0,0
1305.9,0.4417,0,0,0,0,0,0
8600.94,0.903,0,6,1,0,0,1
3338.5,0.0452,0,1,0,1,1,0
7803.14,1.362,0,0,1,1,0,0
5484.5,1.7505,0,0,0,0,0,0
4269.25,0.2636,0,0,0,0,0,0
1173.59,-0.0414,0,2,0,1,0,0
2744.94,-0.0602,0,0,0,0,1,0
1555.99,0.2698,0,0,0,1,0,0
4277.93,0.1015,0,5,0,0,0,0
13965.34,2.1464,0,4,0,0,0,1
6649.74,1.7995,0,3,0,0,0,0
3672.04,0.0832,0,2,0,0,0,0
7542.81,0.9753,0,0,0,0,0,0
3610.39,-0.2748,1,0,0,0,0,0
4743.55,0.084,0,0,0,0,0,0
4798.95,0.99,0,1,0,0,0,0
3662.0,0.2599,0,3,0,1,0,0
1834.16,0.0565,0,0,1,0,0,0
3073.98,-0.1166,0,0,0,0,0,0
3848.72,-0.1707,0,0,0,0,0,0
3793.23,-0.045,0,3,0,0,0,0
1129.44,0.2199,0,0,0,0,0,0
2480.67,0.0279,0,2,0,0,0,0
2617.61,0.0191,0,1,1,1,0,0
2176.65,-0.2588,1,1,0,0,0,0
3829.76,0.0577,0,0,0,0,0,0
2226.77,-0.419,0,7,0,0,0,0
2089.57,1.5138,0,0,0,0,0,0
5461.47,1.587,0,0,0,1,0,0
9424.3,3.5162,0,1,0,0,0,0
465.95,-0.2911,0,1,0,0,0,0
5505.08,0.2463,0,0,0,0,0,0
2240.05,-0.3384,0,1,0,0,0,0
2512.82,0.1827,0,0,0,0,0,0
2516.52,0.0516,0,2,0,0,0,0
3590.27,-0.1991,0,2,0,0,0,0
3785.35,0.108,0,0,0,0,0,0
3491.74,0.3723,0,1,1,0,0,0
2548.84,0.1668,0,0,0,0,0,0
3450.13,0.2432,0,1,0,0,0,0
3341.67,-0.163,0,0,0,0,0,0
1710.83,1.5262,0,2,0,0,0,0
2748.78,-0.2258,0,0,0,0,0,0
8897.96,0.7932,0,7,1,0,1,1
1312.36,0.7932,1,4,0,0,0,1
15735.28,2.3677,0,0,0,0,0,0
6335.58,0.3676,1,2,0,1,0,0
2657.02,0.7532,0,0,0,0,0,0
3661.88,0.9239,0,0,0,0,0,0
2557.35,0.3237,0,1,0,0,1,0
5527.21,0.4825,0,0,0,0,1,0
4413.06,0.0868,0,2,0,0,0,0
3094.04,-0.3454,0,0,1,0,0,0
13414.63,2.516,0,1,1,0,0,0
3015.07,-0.1633,0,2,0,0,0,0
1354.97,0.0171,0,0,0,0,0,0
2773.53,1.0604,0,5,0,0,0,0
3188.48,0.1768,0,1,0,0,0,0
11404.26,3.7393,0,0,0,0,0,0
2647.46,-0.175,0,2,0,0,0,0
15207.53,6.7556,0,4,1,1,0,1
1552.3,-0.015,0,0,0,0,0,0
2672.48,0.4325,0,7,0,0,0,0
5824.95,1.213,1,0,0,0,0,0
4438.4,0.4057,0,0,0,1,0,0
3053.5,0.0705,0,0,0,0,0,0
1299.51,0.1676,0,0,0,0,0,0
5024.65,0.0929,0,6,0,0,0,0
2324.47,-0.0128,0,0,0,0,0,0
2637.48,1.4135,0,3,0,0,1,0
1825.37,2.5407,0,2,0,0,0,0
7286.58,0.4907,0,0,1,0,0,0
1916.37,-0.2808,0,0,0,0,0,0
2723.61,-0.1444,0,0,0,0,0,0
4277.0,0.6516,0,1,0,0,1,0
4422.88,0.6601,0,0,0,1,1,1
3052.02,-0.1799,0,4,0,0,0,0
2280.81,0.0619,0,0,0,0,0,0
5493.56,0.3718,1,0,0,0,0,0
582.91,-0.1905,0,3,0,0,0,0
1176.52,0.7778,0,2,0,0,0,0
5159.03,0.0433,0,0,0,0,0,0
1953.98,-0.2305,0,1,0,0,0,0
2915.27,0.8406,0,0,1,0,0,0
1912.58,-0.0639,0,0,0,0,0,0
1824.58,-0.019,1,6,0,0,0,0
6931.56,0.6726,0,1,1,0,0,0
916.55,0.2557,0,2,0,0,0,0
706.92,-0.5353,0,0,0,0,0,0
3257.84,-0.1723,0,4,0,0,0,0
8912.0,1.551,0,1,0,0,0,0
6081.92,0.2436,0,1,0,1,0,0
1815.87,0.5075,0,1,0,0,0,0
976.91,-0.1467,1,0,0,0,0,0
8301.57,1.8748,1,4,0,0,0,0
3413.27,-0.2669,1,2,0,0,0,0
325.77,-0.389,0,0,0,0,0,0
1102.8,0.4179,0,3,1,0,0,1
2559.99,-0.4045,0,1,0,0,0,0
3789.17,0.3706,1,0,0,0,0,0
2186.34,-0.4086,0,2,0,1,1,0
348.68,-0.3261,0,1,0,0,0,0
2708.24,-0.0629,0,1,0,0,0,0
14540.65,3.2627,0,7,1,0,1,1
4034.81,0.1449,0,1,0,0,0,0
4078.35,0.4387,0,0,0,0,0,0
2241.07,0.43,0,1,0,0,0,0
1581.98,-0.0927,0,1,1,0,0,0
627.15,0.0618,0,0,0,0,0,0
5593.32,0.4194,0,2,1,0,0,0
2817.56,-0.0385,0,1,0,0,0,0
2228.88,-0.1282,0,1,0,0,0,0
7454.18,0.7487,0,5,0,1,0,1
9517.38,1.6006,0,5,0,0,0,0
3779.13,-0.0655,0,2,0,0,1,0
3059.26,-0.2813,0,0,0,0,0,0
3912.94,0.6162,0,0,0,0,0,0
3385.02,-0.0297,0,3,0,0,0,0
5178.22,0.2176,0,5,0,0,0,0
1903.31,-0.2182,0,1,1,0,0,0
573.85,0.1375,0,2,0,0,1,0
2233.86,-0.13,1,0,0,0,1,0
3119.55,-0.1694,0,1,0,0,0,0
3274.3,0.0239,0,1,0,0,0,0
2038.82,-0.284,0,0,0,0,0,0
2607.51,-0.1159,0,2,0,1,0,0
5812.85,0.4416,0,0,1,0,0,0
4473.59,0.045,1,0,0,0,0,0
1010.58,0.0793,1,0,0,0,0,0
1349.34,-0.084,0,1,0,0,0,0
15528.02,6.8699,1,1,0,0,0,1
2064.22,0.0466,0,3,0,0,0,0
3728.53,-0.0651,0,0,0,0,0,0
2893.2,-0.1703,0,1,0,0,0,0
5082.37,1.3688,0,0,0,1,0,0
3409.24,0.3614,0,2,0,1,1,0
2797.47,0.06,0,1,0,0,0,0
4074.31,0.1954,0,1,0,0,0,0
3958.8,0.0335,0,0,0,0,0,0
10036.41,1.4647,1,2,0,0,0,0
3466.8,0.2426,0,5,0,0,0,0
691.36,-0.1835,0,0,0,0,0,0
19180.93,2.8584,0,2,0,0,1,1
3248.28,0.0968,0,1,0,0,0,0
4386.5,-0.0104,0,0,0,0,1,0
5138.07,0.2824,0,0,0,1,0,0
1982.96,0.1358,0,0,1,0,0,0
602.01,-0.52,0,1,0,0,0,0
4047.68,0.4307,0,2,0,0,0,0
1725.83,-0.2906,0,0,0,0,0,0
5201.74,0.2213,0,0,0,0,0,0
3506.83,0.3805,0,0,0,1,0,0
4141.0,-0.0636,0,0,1,0,0,0
3228.45,0.049,0,1,0,0,0,0
6666.26,0.4873,0,7,0,0,0,0
2569.44,-0.0718,0,1,0,0,0,0
516.79,-0.0463,0,3,0,0,0,0
1211.51,0.1332,0,0,0,0,0,0
12338.61,2.5759,0,7,0,0,0,0
4634.11,0.5778,0,2,1,0,0,0
2527.14,0.2344,0,0,0,0,0,0
1865.04,-0.0765,0,2,0,0,0,0
1232.16,0.5206,0,2,0,0,0,1
1778.82,-0.0991,0,3,0,0,0,0
2869.1,0.0584,0,1,0,0,0,0
1639.46,-0.1031,1,0,0,0,1,0
1788.37,0.0127,0,0,0,0,0,0
4385.61,-0.039,0,3,0,0,0,0
3077.08,-0.1163,0,1,0,0,0,0
9296.22,1.6624,0,0,0,0,0,0
4256.2,1.0077,0,0,1,1,0,0
3287.82,3.7999,0,1,0,0,0,0
802.32,0.1755,0,2,1,0,0,0
2774.31,0.1853,0,1,0,0,0,0
1297.09,-0.3515,0,4,0,0,0,0
2869.27,-0.0437,0,1,0,0,0,0
3834.44,0.0856,1,0,0,1,0,0
1604.38,0.5732,0,1,0,0,0,0
4460.37,-0.019,0,5,0,0,0,0
2662.42,-0.3364,0,1,1,0,0,0
4226.04,0.4306,0,1,0,0,0,0
14608.96,2.9216,0,2,0,0,0,0
1136.04,0.1005,1,0,0,0,0,0
2980.77,-0.156,0,0,0,0,0,0
5648.14,0.2651,0,1,0,0,0,0
2426.79,-0.065,0,0,0,0,0,0
3531.5,0.1039,0,2,0,0,0,0
4127.66,0.1193,0,3,1,0,0,0
5874.16,0.4384,0,3,0,0,0,0
3752.97,0.1925,0,0,0,0,0,0
1394.77,-0.2723,0,0,0,0,0,0
4511.09,-0.047,0,0,0,0,0,0
3546.02,0.7638,0,0,0,0,0,0
1153.58,0.1787,0,0,0,0,0,0
1781.51,0.0944,0,0,0,0,1,0
8942.09,0.8375,1,3,0,0,0,0
1019.61,0.1988,0,0,0,0,0,0
13500.81,3.2175,0,0,0,0,0,0
4012.21,0.0663,0,2,0,0,0,0
8838.97,1.2293,0,6,0,0,1,0
2140.72,1.893,0,0,0,0,0,0
2417.9,0.0333,0,0,0,0,0,0
3875.96,0.9462,0,0,0,0,0,0
3705.85,0.2891,0,2,1,0,0,0
11174.77,2.3948,0,1,0,0,0,0
4418.59,0.7229,0,4,0,0,0,0
9637.72,1.1615,0,2,0,0,1,0
6731.69,1.8223,0,1,0,0,1,0
5555.74,0.2075,0,0,0,0,0,0
3216.24,-0.1267,0,0,1,0,0,0
3308.16,-0.1962,0,0,0,0,0,0
1883.45,0.164,0,0,0,1,1,0
2718.8,0.4565,0,0,0,0,0,0
7858.37,1.2263,1,4,0,1,0,1
6812.65,1.2274,0,4,1,0,0,0
2740.62,0.2482,0,2,0,1,0,0
680.11,-0.0654,0,2,0,0,0,0
2527.06,0.1848,0,3,0,0,0,0
2043.87,-0.1166,0,3,0,0,0,0
1173.2,0.0417,0,1,1,0,0,0
4609.09,0.8343,0,2,0,0,0,0
2545.6,-0.1343,0,1,0,0,0,0
4308.19,-0.057,0,1,0,0,0,0
6751.18,3.781,0,0,0,0,0,0
2484.58,0.5626,0,1,0,0,0,0
6983.22,1.2297,1,6,1,0,0,1
4488.34,0.1201,0,7,0,0,1,0
3830.33,-0.0594,1,6,1,0,0,0
1070.72,0.0044,0,2,0,1,0,0
3572.98,0.3703,0,0,0,0,0,0
2303.34,-0.2834,0,0,0,0,0,0
2421.7,0.0027,0,0,0,0,0,0
1118.43,0.3651,0,0,0,0,0,0
4689.03,3.0441,0,0,0,0,0,0
8244.09,0.8526,0,0,0,0,0,0
4066.16,-0.0713,0,2,0,0,0,0
5555.8,0.14,0,0,0,0,0,0
1013.5,-0.0881,0,1,0,0,1,0
9745.17,1.965,0,0,0,0,0,0
1913.63,-0.2658,0,0,0,0,0,0
4845.4,0.0298,1,2,0,0,0,0
4614.93,0.1737,0,0,0,0,0,0
4248.98,0.0527,0,2,0,0,0,0
12401.69,1.9349,0,0,0,0,0,0
11624.06,3.7292,0,0,0,0,0,0
1077.46,0.9082,1,0,0,0,0,0
4896.48,0.0127,0,0,0,1,0,0
641.07,0.1724,0,0,1,0,0,0
2182.73,0.1822,0,0,1,0,0,0
1195.74,-0.016,0,1,1,1,0,0
1266.16,1.1392,0,1,0,0,0,0
5034.15,1.9941,0,1,0,0,0,0
5149.75,0.1944,0,3,1,0,0,0
754.14,0.0129,1,0,0,0,0,0
1718.03,1.6419,0,0,0,0,0,0
2037.64,0.5319,0,1,0,0,1,0
1745.55,0.2968,0,2,0,0,0,0
2151.64,0.4653,0,3,0,0,0,0
11480.6,1.6315,1,0,1,0,0,0
3906.44,0.0549,0,0,0,0,0,0
2839.44,-0.3171,0,6,0,0,0,0
2851.7,0.1033,1,7,0,0,0,0
3682.6,-0.0955,0,1,0,0,0,0
3812.0,1.2356,0,0,0,0,0,0
5755.55,2.0379,0,1,1,0,0,0
3131.4,1.6098,0,0,0,0,0,0
4805.7,3.8229,0,0,0,0,0,0
2747.61,0.4211,0,1,0,0,0,0
1714.29,-0.3224,0,0,0,0,0,0
8708.74,1.7504,0,2,0,0,0,0
11157.61,3.9381,0,1,0,0,0,0
3475.18,-0.2789,0,3,0,0,0,0
5416.99,0.1205,0,0,0,0,0,0
4425.96,0.1374,0,1,0,0,1,0
591.9,-0.0783,0,1,0,0,0,0
5432.23,0.175,0,1,0,0,0,0
3647.16,-0.1388,0,1,0,0,0,0
2474.28,-0.0304,0,3,0,0,0,0
5687.19,1.7631,0,4,0,0,0,0
4989.7,0.0877,0,1,0,0,0,0
3243.56,0.1367,0,5,0,0,0,0
723.15,0.0069,0,0,0,0,0,0
2528.54,-0.014,0,0,0,0,0,0
2556.12,0.1849,0,0,0,0,0,0
8112.97,2.9203,0,4,1,1,1,1
534.25,-0.2211,0,0,0,0,0,0
5157.53,0.2032,0,0,0,0,1,0
1020.02,-0.1595,0,2,1,0,1,0
5262.15,0.0563,0,0,0,0,0,0
1273.53,-0.47,1,1,0,0,0,0
6472.46,1.128,0,0,0,0,0,0
2591.17,-0.0324,0,1,0,0,0,0
5855.49,0.19,0,0,0,0,0,0
1622.3,-0.3035,0,0,0,0,0,0
1979.83,-0.1122,0,7,0,0,0,0
6764.29,0.3755,0,1,0,0,0,0
2855.12,-0.055,0,5,1,0,0,0
1065.61,0.2231,0,4,0,0,0,0
14886.33,2.7639,0,1,1,0,0,1
3179.13,-0.001,1,2,0,0,0,0
12581.44,3.2598,0,2,0,0,0,0
1811.34,0.3477,0,1,0,0,0,0
4306.65,-0.0615,0,0,0,0,0,0
1628.57,0.4232,0,3,0,0,0,0
5895.65,1.4103,1,1,0,0,0,0
1282.25,0.0515,0,0,1,0,0,0
4436.43,0.124,0,0,0,1,0,0
3214.91,0.3996,0,0,0,0,0,0
898.84,-0.0076,0,1,1,0,0,0
1615.9,0.0307,0,0,1,0,0,0
3502.29,-0.0039,0,4,0,0,0,0
2526.29,-0.12,0,1,0,0,0,0
3152.2,-0.2188,0,1,0,0,0,0
2372.0,-0.2464,0,4,0,1,0,0
1160.91,-0.1339,0,1,0,0,0,0
8853.27,2.1364,0,0,0,0,0,0
4278.28,-0.0921,0,2,0,1,0,0
5278.41,0.4723,0,0,0,0,0,0
2116.63,-0.0055,1,3,0,0,0,0
1119.5,-0.0889,0,0,0,0,0,0
2689.49,-0.1641,1,0,0,0,0,0
6055.95,0.5332,0,0,0,0,0,0
20978.39,3.4056,0,1,0,0,0,0
1814.64,0.1721,0,4,0,0,0,0
6637.71,3.1155,0,3,0,0,0,0
5037.86,0.2437,0,0,0,0,0,0
3293.28,-0.0971,0,1,0,0,1,0
2776.87,-0.1124,0,2,0,0,0,0
3165.04,2.5344,0,5,0,0,1,1
12931.12,2.6132,0,1,0,0,0,0
2941.52,-0.0592,0,0,0,0,0,0
3575.59,-0.1597,0,1,0,0,0,0
4373.01,-0.0261,0,0,0,0,0,0
7407.24,0.7878,0,5,0,0,0,1
5195.44,1.897,0,1,0,0,0,0
3039.42,-0.0714,0,3,0,0,0,0
4887.45,0.2829,0,1,1,0,0,0
5924.13,0.5562,1,0,0,0,0,0
3717.74,-0.0955,0,0,0,0,0,0
2531.1,-0.1827,0,5,0,0,0,0
2801.54,0.112,0,0,0,0,0,0
11132.62,1.5272,0,0,0,1,0,0
1062.17,-0.3221,1,2,0,0,0,0
3121.87,-0.0565,0,3,0,0,0,0
3092.99,0.0928,1,5,0,0,0,0
10733.09,8.4304,0,0,0,0,0,1
3575.72,-0.0429,0,1,0,0,0,0
13926.27,3.9542,0,2,0,0,0,0
1825.69,-0.0722,0,0,0,0,0,0
1538.33,0.2251,0,4,0,0,0,0
5628.14,1.0193,0,0,0,0,0,0
1893.17,-0.2509,0,0,0,0,0,0
4341.4,0.2936,0,2,0,0,0,0
584.15,-0.0171,0,2,0,1,1,0
850.92,0.1136,0,3,1,0,0,0
2058.76,0.7859,0,0,0,0,0,0
1045.35,0.0017,0,0,0,0,0,0
2798.16,0.0831,0,0,0,0,0,0
2451.26,-0.331,0,2,0,0,0,0
2085.72,-0.3507,0,6,0,0,1,0
12829.03,4.0304,0,5,0,0,0,1
2045.51,0.0962,0,0,0,0,0,0
6093.61,0.6779,0,1,0,0,0,0
950.35,-0.0802,0,0,0,1,0,0
6858.2,0.4786,0,2,0,0,1,0
3601.92,0.0845,0,0,0,1,0,0
14812.66,3.5801,0,0,0,0,0,0
3845.21,1.7432,0,0,0,0,1,0
1174.15,-0.2603,0,4,0,0,0,0
3861.09,-0.0273,0,1,0,0,0,0
1915.03,0.0991,0,4,0,1,1,0
800.71,-0.3381,0,0,0,1,0,0
3365.54,1.3727,0,0,0,0,0,0
3183.31,0.3759,0,0,0,0,0,0
5267.47,0.1216,0,0,0,0,0,0
1690.95,-0.2,0,1,1,0,0,0
1814.91,-0.2143,0,0,0,0,0,0
4323.3,0.2865,0,2,0,0,0,0
7844.44,1.057,0,3,0,0,0,0
2046.57,0.4693,0,0,0,0,0,0
4786.63,0.2034,0,0,1,0,0,0
8795.62,1.5152,0,0,0,1,0,1
10262.91,1.1635,0,5,0,0,0,0
3246.33,-0.0107,0,0,0,0,0,0
1927.89,1.7252,0,1,0,0,0,0
4246.45,1.2922,0,0,0,0,1,0
14110.55,1.9624,0,0,0,0,0,0
3364.97,-0.1793,1,0,0,0,0,0
4836.32,4.3654,0,2,0,0,0,1
1859.08,-0.1509,0,3,0,0,0,0
1606.96,0.0063,0,0,0,0,0,0
3332.73,0.1101,1,0,0,0,0,0
984.96,-0.1958,0,1,0,0,0,0
3210.97,0.287,0,0,0,0,0,0
2929.83,0.4507,0,0,0,0,0,0
645.4,-0.1569,0,1,1,0,0,0
5332.92,1.0249,0,4,0,0,1,1
1450.11,-0.4403,0,0,0,0,0,0
3704.36,0.0487,0,3,1,0,0,0
1241.37,-0.2355,0,0,1,0,0,0
4134.39,-0.0879,1,0,0,0,1,0
11810.91,1.604,0,1,0,1,0,0
720.58,-0.1591,0,2,0,0,0,0
23248.72,3.7002,1,5,0,0,0,1
2446.27,-0.031,0,0,0,0,0,0
5228.52,0.604,0,0,0,0,0,0
2002.45,0.28,0,0,0,0,0,0
2116.48,-0.1574,0,0,0,0,0,0
3991.67,0.0152,0,2,0,0,0,0
3703.67,0.1611,0,0,0,0,0,0
4405.59,0.0272,0,0,0,0,0,0
2537.31,1.8974,0,2,0,0,0,0
1620.84,-0.1838,0,0,0,0,0,0
6725.17,0.4382,0,0,1,0,0,0
1026.42,-0.0886,0,1,0,0,0,0
1312.91,0.0089,0,3,0,0,0,0
5767.68,2.313,1,3,0,0,0,1
12301.27,1.6114,1,1,0,0,0,0
3818.99,0.7567,0,4,0,0,0,0
2067.88,-0.2989,0,2,0,0,0,0
7025.42,3.989,0,0,0,0,0,0
1682.53,0.1542,0,0,0,0,0,0
3407.26,-0.0729,1,1,0,1,0,0
4277.96,-0.1271,1,2,0,0,0,0
6107.6,0.3305,0,5,0,0,0,0
2857.9,1.7677,0,3,1,1,0,0
1967.79,-0.1251,0,4,0,0,0,0
1142.85,-0.1615,1,1,1,1,0,0
3056.15,0.1696,1,1,1,1,1,1
35614.5,6.3441,1,5,0,1,0,1
2401.09,-0.3612,0,2,0,0,0,0
4613.24,0.1723,0,0,0,0,0,0
3541.77,0.3085,0,1,0,0,0,0
4114.15,-0.14,0,1,0,0,0,0
3174.46,-0.1477,0,0,0,1,0,0
1441.69,-0.1119,0,2,0,0,0,0
5560.34,0.2555,0,1,0,0,0,0
7396.17,1.9407,0,0,1,0,0,0
7405.86,3.9705,0,4,0,0,0,0
1153.52,0.0238,0,0,0,0,0,0
3722.95,-0.0821,0,0,0,0,0,0
2459.31,-0.493,0,2,0,0,0,0
860.77,0.3796,0,2,0,0,0,0
4207.72,0.2436,0,0,0,0,0,0
4618.0,1.5315,0,3,0,0,0,0
778.89,-0.0689,0,3,1,0,0,0
2717.1,0.4569,1,2,0,0,0,0
2226.72,0.0016,0,0,0,0,0,0
829.45,-0.1407,0,0,0,0,0,0
6767.35,0.7807,0,1,0,0,0,0
4826.04,0.3348,0,1,0,0,1,0
4768.41,0.1791,0,0,0,0,0,0
1328.98,-0.1615,1,1,0,0,0,0
5494.78,0.2987,0,1,0,0,0,0
4895.77,0.2809,0,4,0,0,0,0
3900.83,0.1144,0,1,0,0,0,0
3880.6,0.3607,0,0,0,0,1,0
6046.87,0.78,0,0,1,0,1,0
4083.49,0.0584,0,2,0,0,0,0
8011.51,2.6502,0,7,0,0,0,0
2208.46,0.9826,0,2,0,0,0,1
10011.9,1.7872,0,0,0,0,0,0
2249.12,0.4929,0,1,0,0,0,0
1439.82,0.6682,0,0,0,1,0,0
1254.85,0.1608,0,0,1,0,0,0
2328.47,-0.2226,0,0,0,0,0,0
7061.84,0.6105,0,2,0,0,0,0
2686.36,1.5411,1,0,0,0,0,0
3445.16,-0.1359,0,2,0,1,0,0
33641.44,8.2706,1,4,0,0,0,1
6597.63,0.4236,0,0,0,0,0,0
3380.55,0.1774,0,0,0,0,0,0
4150.37,-0.0941,0,2,0,0,0,0
3330.31,0.1363,1,0,1,0,0,0
2488.3,-0.2146,0,0,0,0,0,0
1568.28,0.1992,1,0,0,0,0,0
9122.75,1.3108,0,0,0,0,0,0
9433.44,2.6337,0,0,0,0,0,0
8228.72,3.7758,1,0,0,0,0,0
4561.21,-0.0732,0,1,0,0,0,0
10938.17,1.889,0,0,0,0,0,0
9772.99,1.3156,0,4,1,0,0,0
4770.66,0.3449,0,3,0,0,0,0
5136.82,0.0964,0,1,0,0,0,0
3640.6,0.9024,0,7,0,0,0,0
6863.45,0.765,0,3,0,0,0,1
6441.05,0.3586,0,1,0,0,0,0
3565.47,-0.1311,0,0,0,0,0,0
4037.12,-0.0743,0,7,0,0,0,0
617.18,0.0587,0,0,0,0,0,0
2170.98,0.0111,0,3,0,0,0,0
10036.42,1.3134,0,0,0,0,0,0
3955.42,0.3342,0,0,0,0,0,0
644.96,-0.1335,0,0,0,0,0,0
6809.92,1.4199,0,2,0,1,0,0
3298.01,-0.0623,0,0,1,0,0,0
1946.64,0.2771,0,2,0,0,0,0
5398.27,1.3546,0,0,0,0,0,0
582.57,0.0221,0,0,0,0,0,0
2816.36,-0.3219,0,3,1,0,0,0
5202.02,3.0828,0,4,0,0,0,0
8517.36,1.1289,0,0,0,1,0,0
7230.43,1.8333,0,1,1,0,0,0
2934.36,-0.1681,0,4,0,0,0,0
1963.97,-0.0776,0,1,1,0,0,0
13298.43,1.9473,0,2,0,0,0,0
1541.89,-0.5805,0,0,0,0,0,0
3021.44,-0.1745,0,0,0,0,1,0
5056.46,0.1236,0,0,0,0,0,0
1752.57,-0.288,0,2,0,0,0,0
2899.45,-0.0407,0,3,0,0,1,0
10414.15,1.5826,0,0,0,0,0,0
3521.86,1.1606,0,2,0,0,0,0
3823.0,0.1955,1,2,0,0,0,0
10950.08,1.3713,0,0,0,1,0,0
6249.67,0.2645,0,0,0,0,0,0
2069.64,-0.2346,0,1,0,0,0,0
3359.82,0.1074,0,1,1,0,0,0
657.77,0.0305,1,0,0,0,1,0
479.57,-0.3138,0,5,0,0,0,0
726.0,-0.1806,0,3,0,0,0,0
3216.18,-0.0117,0,2,0,0,0,0
1660.38,0.3425,0,3,0,0,0,0
2247.12,0.1695,0,2,0,0,0,0
2250.6,0.0548,0,1,0,0,0,0
9252.86,1.6037,0,1,0,1,0,0
2859.39,0.4092,0,1,0,0,0,0
2389.23,-0.2432,0,1,0,0,0,0
5448.02,3.1475,0,1,0,0,1,0
4844.57,0.0557,0,2,1,0,0,0
2451.7,0.2302,1,1,0,0,0,0
4776.88,0.0085,0,1,0,1,0,0
6946.12,0.756,0,4,0,1,0,1
5059.72,1.3756,0,4,0,0,0,0
1829.27,-0.2788,0,1,0,0,0,0
7102.76,1.0873,0,1,0,0,0,0
4383.08,-0.0877,0,1,0,0,0,0
5697.4,0.3562,0,2,0,0,0,0
4058.72,2.4568,0,0,0,0,0,0
2853.95,0.2028,0,0,0,0,0,0
3881.5,0.1796,0,1,0,0,0,0
1832.32,-0.1445,0,0,0,0,0,0
9932.35,1.8992,0,0,0,0,0,0
3412.63,0.3927,0,1,0,0,0,0
2150.13,0.0336,0,0,0,0,1,0
3157.56,0.0534,0,1,0,0,0,0
7721.39,2.0912,0,2,0,0,0,0
980.23,-0.0396,0,0,0,0,0,0
7574.09,1.0259,0,1,0,0,0,0
6344.25,0.398,0,3,0,1,0,0
2974.75,-0.0066,0,1,0,0,1,0
4220.02,0.4344,0,1,0,0,0,0
636.58,0.1772,0,1,1,0,0,0
915.98,-0.0979,1,0,0,0,0,0
7382.76,0.8989,0,0,0,0,0,0
